,split,dataset_type,length
1081,train,ailab17k,1742
1082,train,ailab17k,1661
1083,train,ailab17k,1065
1084,train,ailab17k,1865
1085,train,ailab17k,1130
1086,train,ailab17k,2367
1087,train,ailab17k,1347
1088,train,ailab17k,2052
1089,train,ailab17k,235
1090,train,ailab17k,886
1091,train,ailab17k,1422
1092,train,ailab17k,1951
1093,train,ailab17k,2313
1094,train,ailab17k,1439
1095,train,ailab17k,510
1096,train,ailab17k,1632
1097,train,ailab17k,1586
1098,train,ailab17k,2122
1099,train,ailab17k,1158
1100,train,ailab17k,1936
1101,train,ailab17k,2021
1102,train,ailab17k,1025
1103,train,ailab17k,2313
1104,train,ailab17k,1526
1105,train,ailab17k,1668
1106,train,ailab17k,2762
1107,train,ailab17k,1794
1108,train,ailab17k,1852
1109,train,ailab17k,3020
1110,train,ailab17k,1666
1111,train,ailab17k,1783
1112,train,ailab17k,1361
1113,train,ailab17k,1786
1114,train,ailab17k,1285
1115,train,ailab17k,770
1116,train,ailab17k,1404
1117,train,ailab17k,1096
1118,train,ailab17k,1690
1119,train,ailab17k,1792
1120,train,ailab17k,1060
1121,train,ailab17k,2065
1122,train,ailab17k,370
1123,train,ailab17k,1288
1124,train,ailab17k,1386
1125,train,ailab17k,1089
1126,train,ailab17k,1767
1127,train,ailab17k,1568
1128,train,ailab17k,1238
1129,train,ailab17k,1799
1130,train,ailab17k,1398
1131,train,ailab17k,1746
1132,train,ailab17k,1610
1133,train,ailab17k,2429
1134,train,ailab17k,2564
1135,train,ailab17k,1786
1136,train,ailab17k,1410
1137,train,ailab17k,874
1138,train,ailab17k,1811
1139,train,ailab17k,1799
1140,train,ailab17k,2662
1141,train,ailab17k,1208
1142,train,ailab17k,521
1143,train,ailab17k,2044
1144,train,ailab17k,2016
1145,train,ailab17k,1528
1146,train,ailab17k,1176
1147,train,ailab17k,302
1148,train,ailab17k,1844
1149,train,ailab17k,1795
1150,train,ailab17k,2203
1151,train,ailab17k,1464
1152,train,ailab17k,422
1153,train,ailab17k,2985
1154,train,ailab17k,1549
1155,train,ailab17k,2392
1156,train,ailab17k,1440
1157,train,ailab17k,2681
1158,train,ailab17k,421
1159,train,ailab17k,2075
1160,train,ailab17k,933
1161,train,ailab17k,1705
1162,train,ailab17k,1394
1163,train,ailab17k,1519
1164,train,ailab17k,1312
1165,train,ailab17k,2507
1166,train,ailab17k,1134
1167,train,ailab17k,1749
1168,train,ailab17k,2324
1169,train,ailab17k,1509
1170,train,ailab17k,1050
1171,train,ailab17k,1053
1172,train,ailab17k,1552
1173,train,ailab17k,1028
1174,train,ailab17k,1566
1175,train,ailab17k,1784
1176,train,ailab17k,1697
1177,train,ailab17k,500
1178,train,ailab17k,1151
1179,train,ailab17k,1872
1180,train,ailab17k,1593
1181,train,ailab17k,2281
1182,train,ailab17k,1890
1183,train,ailab17k,1901
1184,train,ailab17k,2040
1185,train,ailab17k,1763
1186,train,ailab17k,1264
1187,train,ailab17k,235
1188,train,ailab17k,1970
1189,train,ailab17k,1218
1190,train,ailab17k,1896
1191,train,ailab17k,700
1192,train,ailab17k,1485
1193,train,ailab17k,1797
1194,train,ailab17k,2207
1195,train,ailab17k,1702
1196,train,ailab17k,1310
1197,train,ailab17k,1033
1198,train,ailab17k,2154
1199,train,ailab17k,1212
1200,train,ailab17k,1050
1201,train,ailab17k,742
1202,train,ailab17k,1389
1203,train,ailab17k,1433
1204,train,ailab17k,1914
1205,train,ailab17k,1237
1206,train,ailab17k,1514
1207,train,ailab17k,1543
1208,train,ailab17k,2025
1209,train,ailab17k,2109
1210,train,ailab17k,1992
1211,train,ailab17k,1236
1212,train,ailab17k,1291
1213,train,ailab17k,309
1214,train,ailab17k,1596
1215,train,ailab17k,2869
1216,train,ailab17k,1810
1217,train,ailab17k,2314
1218,train,ailab17k,2080
1219,train,ailab17k,190
1220,train,ailab17k,1307
1221,train,ailab17k,1990
1222,train,ailab17k,1791
1223,train,ailab17k,888
1224,train,ailab17k,2340
1225,train,ailab17k,305
1226,train,ailab17k,1264
1227,train,ailab17k,2579
1228,train,ailab17k,468
1229,train,ailab17k,914
1230,train,ailab17k,298
1231,train,ailab17k,1491
1232,train,ailab17k,1776
1233,train,ailab17k,1305
1234,train,ailab17k,2111
1235,train,ailab17k,2397
1236,train,ailab17k,2203
1237,train,ailab17k,1980
1238,train,ailab17k,3348
1239,train,ailab17k,1213
1240,train,ailab17k,1026
1241,train,ailab17k,2015
1242,train,ailab17k,2749
1243,train,ailab17k,1395
1244,train,ailab17k,3650
1245,train,ailab17k,1959
1246,train,ailab17k,1315
1247,train,ailab17k,831
1248,train,ailab17k,585
1249,train,ailab17k,1360
1250,train,ailab17k,1857
1251,train,ailab17k,1866
1252,train,ailab17k,1758
1253,train,ailab17k,2244
1254,train,ailab17k,1238
1255,train,ailab17k,1006
1256,train,ailab17k,3187
1257,train,ailab17k,2063
1258,train,ailab17k,2719
1259,train,ailab17k,336
1260,train,ailab17k,1343
1261,train,ailab17k,1613
1262,train,ailab17k,1942
1263,train,ailab17k,2335
1264,train,ailab17k,234
1265,train,ailab17k,1846
1266,train,ailab17k,674
1267,train,ailab17k,1747
1268,train,ailab17k,1524
1269,train,ailab17k,1519
1270,train,ailab17k,1586
1271,train,ailab17k,889
1272,train,ailab17k,2615
1273,train,ailab17k,1378
1274,train,ailab17k,1885
1275,train,ailab17k,1400
1276,train,ailab17k,3886
1277,train,ailab17k,2082
1278,train,ailab17k,1651
1279,train,ailab17k,182
1280,train,ailab17k,1115
1281,train,ailab17k,1510
1282,train,ailab17k,3126
1283,train,ailab17k,1199
1284,train,ailab17k,1374
1285,train,ailab17k,4427
1286,train,ailab17k,966
1287,train,ailab17k,867
1288,train,ailab17k,1525
1289,train,ailab17k,1353
1290,train,ailab17k,1792
1291,train,ailab17k,3388
1292,train,ailab17k,1448
1293,train,ailab17k,1376
1294,train,ailab17k,1244
1295,train,ailab17k,2260
1296,train,ailab17k,2018
1297,train,ailab17k,2725
1298,train,ailab17k,1981
1299,train,ailab17k,2045
1300,train,ailab17k,179
1301,train,ailab17k,1756
1302,train,ailab17k,1067
1303,train,ailab17k,2337
1304,train,ailab17k,929
1305,train,ailab17k,1123
1306,train,ailab17k,2133
1307,train,ailab17k,1361
1308,train,ailab17k,1252
1309,train,ailab17k,1206
1310,train,ailab17k,1881
1311,train,ailab17k,353
1312,train,ailab17k,1849
1313,train,ailab17k,2439
1314,train,ailab17k,2053
1315,train,ailab17k,1423
1316,train,ailab17k,2298
1317,train,ailab17k,1116
1318,train,ailab17k,1697
1319,train,ailab17k,1770
1320,train,ailab17k,245
1321,train,ailab17k,901
1322,train,ailab17k,2620
1323,train,ailab17k,1389
1324,train,ailab17k,845
1325,train,ailab17k,2908
1326,train,ailab17k,1307
1327,train,ailab17k,1938
1328,train,ailab17k,1313
1329,train,ailab17k,1724
1330,train,ailab17k,2158
1331,train,ailab17k,1940
1332,train,ailab17k,1304
1333,train,ailab17k,2365
1334,train,ailab17k,1429
1335,train,ailab17k,1336
1336,train,ailab17k,1533
1337,train,ailab17k,2327
1338,train,ailab17k,822
1339,train,ailab17k,1461
1340,train,ailab17k,169
1341,train,ailab17k,562
1342,train,ailab17k,1546
1343,train,ailab17k,2689
1344,train,ailab17k,1626
1345,train,ailab17k,356
1346,train,ailab17k,2552
1347,train,ailab17k,1205
1348,train,ailab17k,132
1349,train,ailab17k,2188
1350,train,ailab17k,3227
1351,train,ailab17k,1790
1352,train,ailab17k,1312
1353,train,ailab17k,2277
1354,train,ailab17k,153
1355,train,ailab17k,1512
1356,train,ailab17k,2240
1357,train,ailab17k,1343
1358,train,ailab17k,978
1359,train,ailab17k,1575
1360,train,ailab17k,318
1361,train,ailab17k,2109
1362,train,ailab17k,2119
1363,train,ailab17k,2131
1364,train,ailab17k,4662
1365,train,ailab17k,1872
1366,train,ailab17k,1229
1367,train,ailab17k,725
1368,train,ailab17k,1945
1369,train,ailab17k,1225
1370,train,ailab17k,540
1371,train,ailab17k,1693
1372,train,ailab17k,964
1373,train,ailab17k,359
1374,train,ailab17k,1045
1375,train,ailab17k,1509
1376,train,ailab17k,1269
1377,train,ailab17k,3816
1378,train,ailab17k,684
1379,train,ailab17k,1497
1380,train,ailab17k,2251
1381,train,ailab17k,1542
1382,train,ailab17k,1281
1383,train,ailab17k,1727
1384,train,ailab17k,953
1385,train,ailab17k,2546
1386,train,ailab17k,714
1387,train,ailab17k,1836
1388,train,ailab17k,1076
1389,train,ailab17k,3257
1390,train,ailab17k,1181
1391,train,ailab17k,1359
1392,train,ailab17k,1835
1393,train,ailab17k,2386
1394,train,ailab17k,2335
1395,train,ailab17k,1912
1396,train,ailab17k,3702
1397,train,ailab17k,250
1398,train,ailab17k,707
1399,train,ailab17k,1481
1400,train,ailab17k,665
1401,train,ailab17k,3156
1402,train,ailab17k,2037
1403,train,ailab17k,1847
1404,train,ailab17k,1106
1405,train,ailab17k,458
1406,train,ailab17k,2144
1407,train,ailab17k,586
1408,train,ailab17k,1321
1409,train,ailab17k,2184
1410,train,ailab17k,1820
1411,train,ailab17k,3078
1412,train,ailab17k,1739
1413,train,ailab17k,1294
1414,train,ailab17k,1021
1415,train,ailab17k,1922
1416,train,ailab17k,1599
1417,train,ailab17k,1121
1418,train,ailab17k,1511
1419,train,ailab17k,1081
1420,train,ailab17k,1060
1421,train,ailab17k,473
1422,train,ailab17k,1551
1423,train,ailab17k,1667
1424,train,ailab17k,1872
1425,train,ailab17k,1301
1426,train,ailab17k,1673
1427,train,ailab17k,1552
1428,train,ailab17k,2176
1429,train,ailab17k,1544
1430,train,ailab17k,3267
1431,train,ailab17k,1400
1432,train,ailab17k,2271
1433,train,ailab17k,285
1434,train,ailab17k,1202
1435,train,ailab17k,1020
1436,train,ailab17k,1901
1437,train,ailab17k,295
1438,train,ailab17k,128
1439,train,ailab17k,1577
1440,train,ailab17k,1582
1441,train,ailab17k,1607
1442,train,ailab17k,480
1443,train,ailab17k,2047
1444,train,ailab17k,2969
1445,train,ailab17k,1745
1446,train,ailab17k,2354
1447,train,ailab17k,1828
1448,train,ailab17k,1664
1449,train,ailab17k,2055
1450,train,ailab17k,876
1451,train,ailab17k,2437
1452,train,ailab17k,2539
1453,train,ailab17k,2046
1454,train,ailab17k,1351
1455,train,ailab17k,1400
1456,train,ailab17k,2399
1457,train,ailab17k,254
1458,train,ailab17k,2182
1459,train,ailab17k,1669
1460,train,ailab17k,1553
1461,train,ailab17k,1101
1462,train,ailab17k,479
1463,train,ailab17k,2207
1464,train,ailab17k,1654
1465,train,ailab17k,1355
1466,train,ailab17k,1855
1467,train,ailab17k,1572
1468,train,ailab17k,2226
1469,train,ailab17k,838
1470,train,ailab17k,493
1471,train,ailab17k,1074
1472,train,ailab17k,2615
1473,train,ailab17k,1763
1474,train,ailab17k,2256
1475,train,ailab17k,1251
1476,train,ailab17k,1215
1477,train,ailab17k,2025
1478,train,ailab17k,1243
1479,train,ailab17k,607
1480,train,ailab17k,418
1481,train,ailab17k,1771
1482,train,ailab17k,1541
1483,train,ailab17k,1262
1484,train,ailab17k,1322
1485,train,ailab17k,2125
1486,train,ailab17k,1681
1487,train,ailab17k,1449
1488,train,ailab17k,1598
1489,train,ailab17k,234
1490,train,ailab17k,2445
1491,train,ailab17k,1290
1492,train,ailab17k,1320
1493,train,ailab17k,1606
1494,train,ailab17k,1777
1495,train,ailab17k,2404
1496,train,ailab17k,1657
1497,train,ailab17k,2241
1498,train,ailab17k,1354
1499,train,ailab17k,1666
1500,train,ailab17k,2344
1501,train,ailab17k,830
1502,train,ailab17k,2031
1503,train,ailab17k,483
1504,train,ailab17k,1446
1505,train,ailab17k,1313
1506,train,ailab17k,1091
1507,train,ailab17k,1662
1508,train,ailab17k,1140
1509,train,ailab17k,2247
1510,train,ailab17k,1934
1511,train,ailab17k,360
1512,train,ailab17k,2550
1513,train,ailab17k,2291
1514,train,ailab17k,1283
1515,train,ailab17k,1179
1516,train,ailab17k,765
1517,train,ailab17k,1947
1518,train,ailab17k,597
1519,train,ailab17k,1053
1520,train,ailab17k,4236
1521,train,ailab17k,3124
1522,train,ailab17k,2658
1523,train,ailab17k,2552
1524,train,ailab17k,2115
1525,train,ailab17k,1577
1526,train,ailab17k,1826
1527,train,ailab17k,1771
1528,train,ailab17k,1213
1529,train,ailab17k,1882
1530,train,ailab17k,1252
1531,train,ailab17k,1601
1532,train,ailab17k,2642
1533,train,ailab17k,1396
1534,train,ailab17k,2077
1535,train,ailab17k,2893
1536,train,ailab17k,1966
1537,train,ailab17k,1344
1538,train,ailab17k,2448
1539,train,ailab17k,1502
1540,train,ailab17k,2099
1541,train,ailab17k,2140
1542,train,ailab17k,1666
1543,train,ailab17k,1268
1544,train,ailab17k,1546
1545,train,ailab17k,1434
1546,train,ailab17k,898
1547,train,ailab17k,1931
1548,train,ailab17k,1448
1549,train,ailab17k,1953
1550,train,ailab17k,1136
1551,train,ailab17k,3280
1552,train,ailab17k,1536
1553,train,ailab17k,1993
1554,train,ailab17k,1701
1555,train,ailab17k,1324
1556,train,ailab17k,1355
1557,train,ailab17k,825
1558,train,ailab17k,786
1559,train,ailab17k,897
1560,train,ailab17k,1521
1561,train,ailab17k,208
1562,train,ailab17k,1953
1563,train,ailab17k,2505
1564,train,ailab17k,1801
1565,train,ailab17k,1245
1566,train,ailab17k,1743
1567,train,ailab17k,1032
1568,train,ailab17k,1993
1569,train,ailab17k,1123
1570,train,ailab17k,2023
1571,train,ailab17k,1420
1572,train,ailab17k,1106
1573,train,ailab17k,1544
1574,train,ailab17k,1214
1575,train,ailab17k,2135
1576,train,ailab17k,1334
1577,train,ailab17k,854
1578,train,ailab17k,2072
1579,train,ailab17k,2294
1580,train,ailab17k,1395
1581,train,ailab17k,2490
1582,train,ailab17k,233
1583,train,ailab17k,972
1584,train,ailab17k,1274
1585,train,ailab17k,1472
1586,train,ailab17k,1484
1587,train,ailab17k,1360
1588,train,ailab17k,1996
1589,train,ailab17k,402
1590,train,ailab17k,1544
1591,train,ailab17k,1381
1592,train,ailab17k,1479
1593,train,ailab17k,1419
1594,train,ailab17k,1282
1595,train,ailab17k,1269
1596,train,ailab17k,1250
1597,train,ailab17k,2457
1598,train,ailab17k,2106
1599,train,ailab17k,1791
1600,train,ailab17k,1794
1601,train,ailab17k,1373
1602,train,ailab17k,1082
1603,train,ailab17k,635
1604,train,ailab17k,3173
1605,train,ailab17k,1061
1606,train,ailab17k,128
1607,train,ailab17k,1887
1608,train,ailab17k,1923
1609,train,ailab17k,2117
1610,train,ailab17k,1760
1611,train,ailab17k,1632
1612,train,ailab17k,261
1613,train,ailab17k,2331
1614,train,ailab17k,1564
1615,train,ailab17k,854
1616,train,ailab17k,1381
1617,train,ailab17k,1818
1618,train,ailab17k,1081
1619,train,ailab17k,1675
1620,train,ailab17k,1173
1621,train,ailab17k,866
1622,train,ailab17k,3139
1623,train,ailab17k,2152
1624,train,ailab17k,2615
1625,train,ailab17k,2548
1626,train,ailab17k,1623
1627,train,ailab17k,2333
1628,train,ailab17k,164
1629,train,ailab17k,1042
1630,train,ailab17k,1802
1631,train,ailab17k,2397
1632,train,ailab17k,3592
1633,train,ailab17k,746
1634,train,ailab17k,1809
1635,train,ailab17k,1799
1636,train,ailab17k,2075
1637,train,ailab17k,2290
1638,train,ailab17k,271
1639,train,ailab17k,2323
1640,train,ailab17k,1388
1641,train,ailab17k,1547
1642,train,ailab17k,1889
1643,train,ailab17k,1846
1644,train,ailab17k,2041
1645,train,ailab17k,2763
1646,train,ailab17k,624
1647,train,ailab17k,2413
1648,train,ailab17k,1999
1649,train,ailab17k,1649
1650,train,ailab17k,234
1651,train,ailab17k,2518
1652,train,ailab17k,1196
1653,train,ailab17k,1489
1654,train,ailab17k,1695
1655,train,ailab17k,1377
1656,train,ailab17k,1729
1657,train,ailab17k,1864
1658,train,ailab17k,1573
1659,train,ailab17k,2756
1660,train,ailab17k,996
1661,train,ailab17k,712
1662,train,ailab17k,2060
1663,train,ailab17k,2624
1664,train,ailab17k,1684
1665,train,ailab17k,1258
1666,train,ailab17k,2994
1667,train,ailab17k,1815
1668,train,ailab17k,1549
1669,train,ailab17k,3930
1670,train,ailab17k,2123
1671,train,ailab17k,1455
1672,train,ailab17k,1461
1673,train,ailab17k,1305
1674,train,ailab17k,1307
1675,train,ailab17k,2327
1676,train,ailab17k,362
1677,train,ailab17k,3242
1678,train,ailab17k,2320
1679,train,ailab17k,1304
1680,train,ailab17k,602
1681,train,ailab17k,1888
1682,train,ailab17k,2072
1683,train,ailab17k,3067
1684,train,ailab17k,3044
1685,train,ailab17k,796
1686,train,ailab17k,1388
1687,train,ailab17k,903
1688,train,ailab17k,1521
1689,train,ailab17k,1244
1690,train,ailab17k,2869
1691,train,ailab17k,2087
1692,train,ailab17k,928
1693,train,ailab17k,1928
1694,train,ailab17k,2618
1695,train,ailab17k,2449
1696,train,ailab17k,1655
1697,train,ailab17k,1374
1698,train,ailab17k,2286
1699,train,ailab17k,1321
1700,train,ailab17k,1677
1701,train,ailab17k,1614
1702,train,ailab17k,1228
1703,train,ailab17k,1945
1704,train,ailab17k,2341
1705,train,ailab17k,532
1706,train,ailab17k,1327
1707,train,ailab17k,1504
1708,train,ailab17k,1857
1709,train,ailab17k,2049
1710,train,ailab17k,1706
1711,train,ailab17k,1417
1712,train,ailab17k,2591
1713,train,ailab17k,1756
1714,train,ailab17k,1464
1715,train,ailab17k,1693
1716,train,ailab17k,4382
1717,train,ailab17k,2562
1718,train,ailab17k,1948
1719,train,ailab17k,2584
1720,train,ailab17k,1084
1721,train,ailab17k,2140
1722,train,ailab17k,2300
1723,train,ailab17k,1494
1724,train,ailab17k,2434
1725,train,ailab17k,258
1726,train,ailab17k,1460
1727,train,ailab17k,1127
1728,train,ailab17k,378
1729,train,ailab17k,1588
1730,train,ailab17k,1796
1731,train,ailab17k,1264
1732,train,ailab17k,1974
1733,train,ailab17k,1089
1734,train,ailab17k,559
1735,train,ailab17k,1248
1736,train,ailab17k,1215
1737,train,ailab17k,1798
1738,train,ailab17k,1353
1739,train,ailab17k,3231
1740,train,ailab17k,2109
1741,train,ailab17k,1197
1742,train,ailab17k,1982
1743,train,ailab17k,1839
1744,train,ailab17k,365
1745,train,ailab17k,804
1746,train,ailab17k,1431
1747,train,ailab17k,1414
1748,train,ailab17k,1134
1749,train,ailab17k,1129
1750,train,ailab17k,1366
1751,train,ailab17k,1458
1752,train,ailab17k,1117
1753,train,ailab17k,2081
1754,train,ailab17k,1851
1755,train,ailab17k,2099
1756,train,ailab17k,2621
1757,train,ailab17k,2434
1758,train,ailab17k,1651
1759,train,ailab17k,1309
1760,train,ailab17k,1146
1761,train,ailab17k,2332
1762,train,ailab17k,3323
1763,train,ailab17k,2086
1764,train,ailab17k,3519
1765,train,ailab17k,2270
1766,train,ailab17k,1664
1767,train,ailab17k,1192
1768,train,ailab17k,1846
1769,train,ailab17k,1225
1770,train,ailab17k,158
1771,train,ailab17k,1550
1772,train,ailab17k,2380
1773,train,ailab17k,556
1774,train,ailab17k,2620
1775,train,ailab17k,1057
1776,train,ailab17k,1897
1777,train,ailab17k,1510
1778,train,ailab17k,2579
1779,train,ailab17k,1885
1780,train,ailab17k,2457
1781,train,ailab17k,1753
1782,train,ailab17k,1791
1783,train,ailab17k,1120
1784,train,ailab17k,3744
1785,train,ailab17k,1414
1786,train,ailab17k,1027
1787,train,ailab17k,3469
1788,train,ailab17k,1807
1789,train,ailab17k,1901
1790,train,ailab17k,1125
1791,train,ailab17k,2025
1792,train,ailab17k,1371
1793,train,ailab17k,2767
1794,train,ailab17k,2291
1795,train,ailab17k,1326
1796,train,ailab17k,1155
1797,train,ailab17k,1944
1798,train,ailab17k,2716
1799,train,ailab17k,2205
1800,train,ailab17k,1410
1801,train,ailab17k,1428
1802,train,ailab17k,743
1803,train,ailab17k,1297
1804,train,ailab17k,1375
1805,train,ailab17k,1458
1806,train,ailab17k,2410
1807,train,ailab17k,1078
1808,train,ailab17k,1575
1809,train,ailab17k,1990
1810,train,ailab17k,2803
1811,train,ailab17k,1787
1812,train,ailab17k,1447
1813,train,ailab17k,2081
1814,train,ailab17k,1479
1815,train,ailab17k,2283
1816,train,ailab17k,2424
1817,train,ailab17k,1727
1818,train,ailab17k,1556
1819,train,ailab17k,1338
1820,train,ailab17k,1657
1821,train,ailab17k,1212
1822,train,ailab17k,1975
1823,train,ailab17k,667
1824,train,ailab17k,491
1825,train,ailab17k,1379
1826,train,ailab17k,752
1827,train,ailab17k,1976
1828,train,ailab17k,2110
1829,train,ailab17k,2315
1830,train,ailab17k,2240
1831,train,ailab17k,1386
1832,train,ailab17k,302
1833,train,ailab17k,699
1834,train,ailab17k,1901
1835,train,ailab17k,2366
1836,train,ailab17k,3054
1837,train,ailab17k,716
1838,train,ailab17k,651
1839,train,ailab17k,1469
1840,train,ailab17k,1226
1841,train,ailab17k,2137
1842,train,ailab17k,1625
1843,train,ailab17k,1294
1844,train,ailab17k,1668
1845,train,ailab17k,725
1846,train,ailab17k,1347
1847,train,ailab17k,1432
1848,train,ailab17k,1443
1849,train,ailab17k,2069
1850,train,ailab17k,199
1851,train,ailab17k,1784
1852,train,ailab17k,839
1853,train,ailab17k,1068
1854,train,ailab17k,1421
